StartDate,EndDate,Status,Progress,Duration ,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q48,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q83,Q85,Q86,Q87,Q88,Q88_2_TEXT,Q88_3_TEXT,Q88_4_TEXT,Q4,Q6,Q5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,SC0
2022/10/26 14:18,2022/10/26 14:23,IP Address,100,322,TRUE,2022/10/26 14:23,R_r8V1ZJgzkMELgrL,anonymous,EN,0.899999976,"I consent, begin the study",3- Often,2- Sometimes,2- Sometimes,4- Usually,1- Almost never,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,Moderate stress,Mild stress,None,None,Moderate stress,None,None,D,E- describes me very well,B,A- does not describe me well,E- describes me very well,C,B,C,D,D,D,B,C,B,C,B,C,B,C,D,D,D,C,B,B,D,B,C,"Yes, 3x per month or less",No,"Yes, 3+ times per week",No,"Yes, 3x per month or less",Reading,,,Current first year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,No,108
2022/10/26 14:18,2022/10/26 14:24,IP Address,100,372,TRUE,2022/10/26 14:24,R_qWntCWtBDG0u5Tb,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,3- Often,4- Usually,2- Sometimes,3- Often,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,4- Usually,3- Often,2- Sometimes,3- Often,4- Usually,2- Sometimes,2- Sometimes,Mild stress,Moderate stress,Moderate stress,Mild stress,Mild Stress,Moderate stress,Mild stress,D,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,D,A- does not describe me well,E- describes me very well,E- describes me very well,D,E- describes me very well,A- does not describe me well,C,A- does not describe me well,A- does not describe me well,D,E- describes me very well,A- does not describe me well,C,D,E- describes me very well,E- describes me very well,D,C,E- describes me very well,E- describes me very well,A- does not describe me well,E- describes me very well,"Yes, 1-2 times per week","Yes, every other week","Yes, 3+ times per week","Yes, 1-2 times per week","Yes, 3x per month or less","reading, sewing, hiking",,,Current first year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Questioning/unsure,In a romantic relationship,No,No,No,"Yes, 10-20 hours a week",146
2022/10/26 14:20,2022/10/26 14:26,IP Address,100,329,TRUE,2022/10/26 14:26,R_szGlBXCanrIOenD,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,1- Almost never,4- Usually,1- Almost never,2- Sometimes,1- Almost never,4- Usually,3- Often,3- Often,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,4- Usually,1- Almost never,4- Usually,Moderate stress,Mild stress,Moderate stress,None,Moderate stress,None,None,D,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,D,B,C,D,D,D,A- does not describe me well,B,B,A- does not describe me well,C,D,A- does not describe me well,B,D,C,E- describes me very well,D,C,D,D,D,D,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week","Yes, 1-2 times per week",No,,,,Current second year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,158
2022/10/26 14:27,2022/10/26 14:32,IP Address,100,295,TRUE,2022/10/26 14:32,R_1NaYjtVeWM1BlPd,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,1- Almost never,2- Sometimes,3- Often,3- Often,3- Often,3- Often,4- Usually,4- Usually,3- Often,3- Often,1- Almost never,3- Often,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Severe stress,Mild stress,Mild stress,Mild Stress,None,None,D,D,B,B,E- describes me very well,A- does not describe me well,B,C,E- describes me very well,A- does not describe me well,D,A- does not describe me well,D,B,C,D,B,A- does not describe me well,E- describes me very well,D,D,D,C,A- does not describe me well,D,D,A- does not describe me well,C,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less","movies, TV-shows",,,Current second year,25-29,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,Yes,"Yes, 10-20 hours a week",122
2022/10/26 14:26,2022/10/26 14:34,IP Address,100,481,TRUE,2022/10/26 14:34,R_2OYzxCKlkohGKHQ,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,1- Almost never,3- Often,Mild stress,Moderate stress,None,None,Severe stress,None,None,C,C,B,B,C,B,D,C,D,E- describes me very well,C,B,D,C,A- does not describe me well,A- does not describe me well,D,B,D,C,D,D,B,B,C,B,C,D,"Yes, 3+ times per week",No,"Yes, 3+ times per week","Yes, 3x per month or less","Yes, 3x per month or less",Reading,,,Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",116
2022/10/26 14:27,2022/10/26 14:36,IP Address,100,536,TRUE,2022/10/26 14:36,R_2tyQS4eeG283R5u,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,3- Often,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,Mild stress,None,Mild stress,None,Moderate stress,None,Mild stress,D,C,A- does not describe me well,D,C,C,B,C,D,B,D,A- does not describe me well,C,A- does not describe me well,B,C,B,A- does not describe me well,C,E- describes me very well,D,D,C,B,C,D,C,C,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 3x per month or less",reading or watching TV,,,Current first year,20-24,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,118
2022/10/26 14:20,2022/10/26 14:42,IP Address,100,1307,TRUE,2022/10/26 14:42,R_2Pz1fTD5OuUp1wk,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,2- Sometimes,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,3- Often,3- Often,3- Often,3- Often,4- Usually,2- Sometimes,1- Almost never,4- Usually,Moderate stress,Mild stress,Mild stress,Moderate stress,Severe stress,None,None,C,D,B,B,E- describes me very well,D,B,E- describes me very well,E- describes me very well,D,D,B,B,B,B,C,B,A- does not describe me well,D,E- describes me very well,E- describes me very well,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",,"Music, movies, or podcasts ",,Current first year,25-29,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Prefer not to say,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",140
2022/10/26 14:27,2022/10/26 14:42,IP Address,100,911,TRUE,2022/10/26 14:42,R_3eet30NMBLx3tCP,anonymous,EN,0.899999976,"I consent, begin the study",3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,1- Almost never,3- Often,2- Sometimes,3- Often,4- Usually,3- Often,4- Usually,1- Almost never,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,Mild stress,Moderate stress,None,None,Moderate stress,None,None,C,D,A- does not describe me well,A- does not describe me well,D,D,B,E- describes me very well,E- describes me very well,C,E- describes me very well,B,B,B,B,C,B,B,C,D,E- describes me very well,E- describes me very well,D,B,D,D,B,E- describes me very well,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",No,No,,,,Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Married,No,No,No,"Yes, 10-20 hours a week",132
2022/10/26 14:16,2022/10/26 14:44,IP Address,100,1677,TRUE,2022/10/26 14:44,R_2ciRLRWnPVeCiHR,anonymous,EN,0.899999976,"I consent, begin the study",4- Usually,1- Almost never,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,1- Almost never,3- Often,3- Often,Mild stress,Mild stress,Mild stress,Mild stress,Moderate stress,Mild stress,None,E- describes me very well,E- describes me very well,D,A- does not describe me well,E- describes me very well,B,A- does not describe me well,D,E- describes me very well,E- describes me very well,E- describes me very well,A- does not describe me well,A- does not describe me well,A- does not describe me well,B,D,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,E- describes me very well,B,E- describes me very well,D,D,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week","Yes, 3+ times per week","Yes, 3+ times per week",,,"Singing, watching shows, reading, gardening, playing the flute",Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",Asian,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",130
2022/10/26 14:31,2022/10/26 14:45,IP Address,100,883,TRUE,2022/10/26 14:45,R_2y9p4jNLNt5UdQa,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,1- Almost never,3- Often,3- Often,3- Often,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,1- Almost never,4- Usually,Mild stress,Mild stress,None,None,Mild Stress,None,None,D,E- describes me very well,B,C,D,E- describes me very well,B,C,D,C,D,A- does not describe me well,C,B,C,D,D,B,C,D,C,D,D,B,B,D,B,C,No,No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less","Reading, crocheting ",,,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",135
2022/10/26 14:27,2022/10/26 14:46,IP Address,100,1143,TRUE,2022/10/26 14:46,R_1hF4cUlQrb5oUWd,anonymous,EN,1,"I consent, begin the study",3- Often,1- Almost never,1- Almost never,3- Often,1- Almost never,3- Often,1- Almost never,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,1- Almost never,3- Often,1- Almost never,2- Sometimes,2- Sometimes,1- Almost never,3- Often,2- Sometimes,Mild stress,Mild stress,None,Mild stress,None,Mild stress,None,C,C,A- does not describe me well,C,A- does not describe me well,A- does not describe me well,D,E- describes me very well,D,C,E- describes me very well,B,E- describes me very well,C,B,A- does not describe me well,B,C,E- describes me very well,C,D,C,A- does not describe me well,A- does not describe me well,D,A- does not describe me well,A- does not describe me well,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 1-2 times per week",,watching TV,,Current first year,35-39,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,No,81
2022/10/26 14:42,2022/10/26 14:46,IP Address,100,288,TRUE,2022/10/26 14:46,R_21pTPuWBDc8nUb0,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,4- Usually,1- Almost never,2- Sometimes,3- Often,3- Often,4- Usually,2- Sometimes,1- Almost never,3- Often,3- Often,Severe stress,Moderate stress,None,None,Moderate stress,Moderate stress,None,D,E- describes me very well,A- does not describe me well,C,D,D,B,E- describes me very well,E- describes me very well,D,E- describes me very well,A- does not describe me well,E- describes me very well,D,A- does not describe me well,B,D,B,E- describes me very well,D,E- describes me very well,E- describes me very well,D,A- does not describe me well,E- describes me very well,D,B,E- describes me very well,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",,"Social gaming, Arts and crafts",,Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Bisexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",129
2022/10/26 14:46,2022/10/26 14:52,IP Address,100,366,TRUE,2022/10/26 14:52,R_3G3aaKWehNO21af,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,1- Almost never,1- Almost never,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,Moderate stress,None,None,Mild stress,Moderate stress,None,None,E- describes me very well,D,B,B,D,C,A- does not describe me well,C,E- describes me very well,C,D,B,C,B,D,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,B,D,E- describes me very well,B,C,E- describes me very well,A- does not describe me well,C,"Yes, 3x per month or less",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 3x per month or less",cooking elaborately ,,,Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Bisexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",112
2022/10/26 14:54,2022/10/26 15:00,IP Address,100,304,TRUE,2022/10/26 15:00,R_1oo7LI1GD4jaEs6,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,1- Almost never,3- Often,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,3- Often,4- Usually,3- Often,1- Almost never,4- Usually,Severe stress,Severe stress,Severe stress,Moderate stress,Moderate stress,Moderate stress,Moderate stress,E- describes me very well,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,C,B,D,E- describes me very well,D,E- describes me very well,A- does not describe me well,B,A- does not describe me well,A- does not describe me well,C,C,A- does not describe me well,C,E- describes me very well,E- describes me very well,E- describes me very well,E- describes me very well,B,E- describes me very well,E- describes me very well,D,E- describes me very well,"Yes, 1-2 times per week",No,No,No,"Yes, 3+ times per week",,,"listening to podcasts, hiking",Current second year,25-29,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,Yes,"Yes, less than 10 hours a week",166
2022/10/26 14:53,2022/10/26 15:00,IP Address,100,445,TRUE,2022/10/26 15:00,R_2eQi49XXN6AsnaI,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,3- Often,4- Usually,3- Often,3- Often,3- Often,4- Usually,4- Usually,1- Almost never,3- Often,2- Sometimes,Mild stress,None,None,None,Moderate stress,None,Mild stress,E- describes me very well,B,B,D,C,B,B,D,D,E- describes me very well,D,C,C,C,B,E- describes me very well,D,A- does not describe me well,D,A- does not describe me well,D,E- describes me very well,E- describes me very well,B,C,E- describes me very well,C,E- describes me very well,"Yes, 3+ times per week",No,"Yes, 3x per month or less",No,"Yes, 3+ times per week",,,mindful mediatations,Current first year,20-24,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,No,122
2022/10/26 14:58,2022/10/26 15:04,IP Address,100,384,TRUE,2022/10/26 15:04,R_3EiewEpi6ge1G4P,anonymous,EN,1,"I consent, begin the study",1- Almost never,3- Often,3- Often,3- Often,4- Usually,4- Usually,4- Usually,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,1- Almost never,None,None,None,Mild stress,Moderate stress,None,Mild stress,D,E- describes me very well,B,A- does not describe me well,D,B,B,D,E- describes me very well,B,D,A- does not describe me well,C,B,B,B,B,A- does not describe me well,D,D,D,D,C,A- does not describe me well,C,E- describes me very well,A- does not describe me well,D,"Yes, 3+ times per week","Yes, 1x per month or less","Yes, 3+ times per week",No,"Yes, 3+ times per week",,,"Spending time with family, cooking, playing with my son, watching a movie I want to see",Current first year,35-39,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Bisexual,Married,Yes,No,No,"Yes, 10-20 hours a week",123
2022/10/26 14:56,2022/10/26 15:04,IP Address,100,518,TRUE,2022/10/26 15:04,R_2YnUNaEEUS1T3Nc,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,4- Usually,3- Often,1- Almost never,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,3- Often,1- Almost never,4- Usually,Mild stress,Moderate stress,Mild stress,Moderate stress,Severe stress,Moderate stress,Mild stress,E- describes me very well,D,B,B,B,D,D,D,D,E- describes me very well,D,D,B,A- does not describe me well,B,D,E- describes me very well,A- does not describe me well,C,E- describes me very well,D,D,E- describes me very well,C,D,D,B,D,"Yes, 3x per month or less","Yes, 1x per month or less","Yes, 3x per month or less",No,"Yes, 3+ times per week",,,run at the gym,Current second year,40-44,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",Hispanic or Latino,No,Male,Bisexual,Single (never married),No,Yes,No,"Yes, 30-40 hours a week",153
2022/10/26 14:57,2022/10/26 15:05,IP Address,100,467,TRUE,2022/10/26 15:05,R_2dR7wGJ2kwHGonQ,anonymous,EN,1,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,3- Often,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,3- Often,4- Usually,1- Almost never,4- Usually,None,Mild stress,Mild stress,Mild stress,Severe stress,None,None,D,C,B,A- does not describe me well,D,D,A- does not describe me well,C,D,D,D,B,C,B,D,B,D,A- does not describe me well,C,D,D,D,C,B,D,D,B,D,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,"Reading, baking",,Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",134
2022/10/26 15:02,2022/10/26 15:06,IP Address,100,275,TRUE,2022/10/26 15:06,R_3s5q4CkNQi7kPVT,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,3- Often,3- Often,1- Almost never,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,Mild stress,Mild stress,None,Moderate stress,Mild Stress,None,Mild stress,D,D,B,B,D,D,D,E- describes me very well,D,C,E- describes me very well,B,C,A- does not describe me well,A- does not describe me well,D,B,A- does not describe me well,C,D,E- describes me very well,C,D,C,E- describes me very well,B,C,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 3+ times per week","Yes, 3x per month or less","Yes, 3+ times per week",,,"cooking, reading",Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Prefer not to say,Single (never married),No,Yes,No,"Yes, 10-20 hours a week",128
